"INDICATIVO","year","month","name_day","P_10mm","day"
"9287A",2007,2,"P7",6,"07"
"9287A",2007,2,"P8",72,"08"
"9287A",2007,2,"P9",2,"09"
"9287A",2007,2,"P10",0,"010"
"9287A",2007,2,"P11",6,"011"
"9287A",2007,2,"P12",34,"012"
"9287A",2007,2,"P13",0,"013"
"9287A",2007,2,"P14",14,"014"
"9287A",2007,2,"P15",0,"015"
"9287A",2007,2,"P16",40,"016"
"9287A",2007,2,"P17",36,"017"
"9287A",2007,2,"P18",8,"018"
"9287A",2007,2,"P19",2,"019"
"9287A",2007,2,"P20",36,"020"
"9287A",2007,2,"P21",0,"021"
"9287A",2007,2,"P22",0,"022"
"9287A",2007,2,"P23",16,"023"
"9287A",2007,2,"P24",0,"024"
"9287A",2007,2,"P25",30,"025"
"9287A",2007,2,"P26",0,"026"
"9287A",2007,2,"P27",2,"027"
"9287A",2007,2,"P28",NA,"028"
"9287A",2007,2,"P29",NA,"029"
"9287A",2007,2,"P30",NA,"030"
"9287A",2007,2,"P31",NA,"031"
"9287A",2007,3,"P1",NA,"01"
"9287A",2007,3,"P2",0,"02"
"9287A",2007,3,"P3",0,"03"
"9287A",2007,3,"P4",0,"04"
"9287A",2007,3,"P5",0,"05"
"9287A",2007,3,"P6",2,"06"
"9287A",2007,3,"P7",122,"07"
"9287A",2007,3,"P8",8,"08"
"9287A",2007,3,"P9",0,"09"
"9287A",2007,3,"P10",0,"010"
"9287A",2007,3,"P11",0,"011"
"9287A",2007,3,"P12",0,"012"
"9287A",2007,3,"P13",0,"013"
"9287A",2007,3,"P14",0,"014"
"9287A",2007,3,"P15",0,"015"
"9287A",2007,3,"P16",0,"016"
"9287A",2007,3,"P17",0,"017"
"9287A",2007,3,"P18",0,"018"
"9287A",2007,3,"P19",8,"019"
"9287A",2007,3,"P20",10,"020"
"9287A",2007,3,"P21",74,"021"
"9287A",2007,3,"P22",6,"022"
"9287A",2007,3,"P23",0,"023"
"9287A",2007,3,"P24",0,"024"
"9287A",2007,3,"P25",0,"025"
"9287A",2007,3,"P26",68,"026"
"9287A",2007,3,"P27",138,"027"
"9287A",2007,3,"P28",6,"028"
"9287A",2007,3,"P29",0,"029"
"9287A",2007,3,"P30",2,"030"
"9287A",2007,3,"P31",NA,"031"
"9287A",2007,4,"P1",NA,"01"
"9287A",2007,4,"P2",108,"02"
"9287A",2007,4,"P3",14,"03"
"9287A",2007,4,"P4",6,"04"
"9287A",2007,4,"P5",10,"05"
"9287A",2007,4,"P6",14,"06"
"9287A",2007,4,"P7",34,"07"
"9287A",2007,4,"P8",0,"08"
"9287A",2007,4,"P9",0,"09"
"9287A",2007,4,"P10",2,"010"
"9287A",2007,4,"P11",2,"011"
"9287A",2007,4,"P12",186,"012"
"9287A",2007,4,"P13",8,"013"
"9287A",2007,4,"P14",0,"014"
"9287A",2007,4,"P15",0,"015"
"9287A",2007,4,"P16",0,"016"
"9287A",2007,4,"P17",0,"017"
"9287A",2007,4,"P18",0,"018"
"9287A",2007,4,"P19",6,"019"
"9287A",2007,4,"P20",72,"020"
"9287A",2007,4,"P21",0,"021"
"9287A",2007,4,"P22",0,"022"
"9287A",2007,4,"P23",0,"023"
"9287A",2007,4,"P24",0,"024"
"9287A",2007,4,"P25",160,"025"
"9287A",2007,4,"P26",312,"026"
"9287A",2007,4,"P27",110,"027"
"9287A",2007,4,"P28",126,"028"
"9287A",2007,4,"P29",40,"029"
"9287A",2007,4,"P30",NA,"030"
"9287A",2007,4,"P31",NA,"031"
"9287A",2007,5,"P1",274,"01"
"9287A",2007,5,"P2",32,"02"
"9287A",2007,5,"P3",12,"03"
"9287A",2007,5,"P4",12,"04"
"9287A",2007,5,"P5",6,"05"
"9287A",2007,5,"P6",0,"06"
"9287A",2007,5,"P7",0,"07"
"9287A",2007,5,"P8",0,"08"
"9287A",2007,5,"P9",NA,"09"
"9287A",2007,5,"P10",NA,"010"
"9287A",2007,5,"P11",0,"011"
"9287A",2007,5,"P12",0,"012"
"9287A",2007,5,"P13",0,"013"
"9287A",2007,5,"P14",0,"014"
"9287A",2007,5,"P15",0,"015"
"9287A",2007,5,"P16",0,"016"
"9287A",2007,5,"P17",NA,"017"
"9287A",2007,5,"P18",NA,"018"
"9287A",2007,5,"P19",NA,"019"
"9287A",2007,5,"P20",NA,"020"
"9287A",2007,5,"P21",NA,"021"
"9287A",2007,5,"P22",NA,"022"
"9287A",2007,5,"P23",NA,"023"
"9287A",2007,5,"P24",NA,"024"
"9287A",2007,5,"P25",NA,"025"
"9287A",2007,5,"P26",NA,"026"
"9287A",2007,5,"P27",NA,"027"
"9287A",2007,5,"P28",NA,"028"
"9287A",2007,5,"P29",NA,"029"
"9287A",2007,5,"P30",NA,"030"
"9287A",2007,5,"P31",NA,"031"
"9287A",2007,7,"P1",0,"01"
"9287A",2007,7,"P2",0,"02"
"9287A",2007,7,"P3",NA,"03"
"9287A",2007,7,"P4",NA,"04"
"9287A",2007,7,"P5",0,"05"
"9287A",2007,7,"P6",0,"06"
"9287A",2007,7,"P7",0,"07"
"9287A",2007,7,"P8",0,"08"
"9287A",2007,7,"P9",0,"09"
"9287A",2007,7,"P10",0,"010"
"9287A",2007,7,"P11",0,"011"
"9287A",2007,7,"P12",0,"012"
"9287A",2007,7,"P13",0,"013"
"9287A",2007,7,"P14",0,"014"
"9287A",2007,7,"P15",0,"015"
"9287A",2007,7,"P16",NA,"016"
"9287A",2007,7,"P17",NA,"017"
"9287A",2007,7,"P18",0,"018"
"9287A",2007,7,"P19",0,"019"
"9287A",2007,7,"P20",0,"020"
"9287A",2007,7,"P21",0,"021"
"9287A",2007,7,"P22",0,"022"
"9287A",2007,7,"P23",0,"023"
"9287A",2007,7,"P24",0,"024"
"9287A",2007,7,"P25",0,"025"
"9287A",2007,7,"P26",0,"026"
"9287A",2007,7,"P27",0,"027"
"9287A",2007,7,"P28",0,"028"
"9287A",2007,7,"P29",0,"029"
"9287A",2007,7,"P30",0,"030"
"9287A",2007,7,"P31",NA,"031"
"9287A",2007,8,"P1",NA,"01"
"9287A",2007,8,"P2",0,"02"
"9287A",2007,8,"P3",0,"03"
"9287A",2007,8,"P4",0,"04"
"9287A",2007,8,"P5",0,"05"
"9287A",2007,8,"P6",30,"06"
"9287A",2007,8,"P7",0,"07"
"9287A",2007,8,"P8",0,"08"
"9287A",2007,8,"P9",0,"09"
"9287A",2007,8,"P10",0,"010"
"9287A",2007,8,"P11",0,"011"
"9287A",2007,8,"P12",0,"012"
"9287A",2007,8,"P13",0,"013"
"9287A",2007,8,"P14",0,"014"
"9287A",2007,8,"P15",2,"015"
"9287A",2007,8,"P16",0,"016"
"9287A",2007,8,"P17",0,"017"
"9287A",2007,8,"P18",0,"018"
"9287A",2007,8,"P19",0,"019"
"9287A",2007,8,"P20",0,"020"
"9287A",2007,8,"P21",8,"021"
"9287A",2007,8,"P22",0,"022"
"9287A",2007,8,"P23",2,"023"
"9287A",2007,8,"P24",20,"024"
"9287A",2007,8,"P25",40,"025"
"9287A",2007,8,"P26",0,"026"
"9287A",2007,8,"P27",0,"027"
"9287A",2007,8,"P28",0,"028"
"9287A",2007,8,"P29",0,"029"
"9287A",2007,8,"P30",0,"030"
"9287A",2007,8,"P31",0,"031"
"9287A",2007,9,"P1",0,"01"
"9287A",2007,9,"P2",0,"02"
"9287A",2007,9,"P3",0,"03"
"9287A",2007,9,"P4",NA,"04"
"9287A",2007,9,"P5",NA,"05"
"9287A",2007,9,"P6",0,"06"
"9287A",2007,9,"P7",0,"07"
"9287A",2007,9,"P8",0,"08"
"9287A",2007,9,"P9",0,"09"
"9287A",2007,9,"P10",0,"010"
"9287A",2007,9,"P11",0,"011"
"9287A",2007,9,"P12",0,"012"
"9287A",2007,9,"P13",0,"013"
"9287A",2007,9,"P14",0,"014"
"9287A",2007,9,"P15",0,"015"
"9287A",2007,9,"P16",12,"016"
"9287A",2007,9,"P17",20,"017"
"9287A",2007,9,"P18",0,"018"
"9287A",2007,9,"P19",0,"019"
"9287A",2007,9,"P20",0,"020"
"9287A",2007,9,"P21",36,"021"
"9287A",2007,9,"P22",0,"022"
"9287A",2007,9,"P23",0,"023"
"9287A",2007,9,"P24",0,"024"
"9287A",2007,9,"P25",0,"025"
"9287A",2007,9,"P26",6,"026"
"9287A",2007,9,"P27",42,"027"
"9287A",2007,9,"P28",0,"028"
"9287A",2007,9,"P29",0,"029"
"9287A",2007,9,"P30",NA,"030"
"9287A",2007,9,"P31",NA,"031"
"9287A",2007,10,"P1",NA,"01"
"9287A",2007,10,"P2",78,"02"
"9287A",2007,10,"P3",84,"03"
"9287A",2007,10,"P4",108,"04"
"9287A",2007,10,"P5",28,"05"
"9287A",2007,10,"P6",0,"06"
"9287A",2007,10,"P7",0,"07"
"9287A",2007,10,"P8",0,"08"
"9287A",2007,10,"P9",0,"09"
"9287A",2007,10,"P10",42,"010"
"9287A",2007,10,"P11",0,"011"
"9287A",2007,10,"P12",0,"012"
"9287A",2007,10,"P13",0,"013"
"9287A",2007,10,"P14",0,"014"
"9287A",2007,10,"P15",0,"015"
"9287A",2007,10,"P16",0,"016"
"9287A",2007,10,"P17",0,"017"
"9287A",2007,10,"P18",0,"018"
"9287A",2007,10,"P19",0,"019"
"9287A",2007,10,"P20",0,"020"
"9287A",2007,10,"P21",0,"021"
"9287A",2007,10,"P22",0,"022"
"9287A",2007,10,"P23",16,"023"
"9287A",2007,10,"P24",0,"024"
"9287A",2007,10,"P25",0,"025"
"9287A",2007,10,"P26",0,"026"
"9287A",2007,10,"P27",0,"027"
"9287A",2007,10,"P28",0,"028"
"9287A",2007,10,"P29",20,"029"
"9287A",2007,10,"P30",20,"030"
"9287A",2007,10,"P31",0,"031"
"9287A",2007,11,"P1",0,"01"
"9287A",2007,11,"P2",0,"02"
"9287A",2007,11,"P3",0,"03"
"9287A",2007,11,"P4",0,"04"
"9287A",2007,11,"P5",0,"05"
"9287A",2007,11,"P6",0,"06"
"9287A",2007,11,"P7",0,"07"
"9287A",2007,11,"P8",0,"08"
"9287A",2007,11,"P9",0,"09"
"9287A",2007,11,"P10",0,"010"
"9287A",2007,11,"P11",0,"011"
"9287A",2007,11,"P12",0,"012"
"9287A",2007,11,"P13",0,"013"
"9287A",2007,11,"P14",20,"014"
"9287A",2007,11,"P15",4,"015"
"9287A",2007,11,"P16",0,"016"
"9287A",2007,11,"P17",0,"017"
"9287A",2007,11,"P18",0,"018"
"9287A",2007,11,"P19",116,"019"
"9287A",2007,11,"P20",152,"020"
"9287A",2007,11,"P21",0,"021"
"9287A",2007,11,"P22",4,"022"
"9287A",2007,11,"P23",0,"023"
"9287A",2007,11,"P24",0,"024"
"9287A",2007,11,"P25",0,"025"
"9287A",2007,11,"P26",0,"026"
"9287A",2007,11,"P27",0,"027"
"9287A",2007,11,"P28",0,"028"
"9287A",2007,11,"P29",0,"029"
"9287A",2007,11,"P30",NA,"030"
"9287A",2007,11,"P31",NA,"031"
"9287A",2007,12,"P1",NA,"01"
"9287A",2007,12,"P2",0,"02"
"9287A",2007,12,"P3",0,"03"
"9287A",2007,12,"P4",0,"04"
"9287A",2007,12,"P5",2,"05"
"9287A",2007,12,"P6",0,"06"
"9287A",2007,12,"P7",0,"07"
"9287A",2007,12,"P8",0,"08"
"9287A",2007,12,"P9",0,"09"
"9287A",2007,12,"P10",8,"010"
"9287A",2007,12,"P11",0,"011"
"9287A",2007,12,"P12",0,"012"
"9287A",2007,12,"P13",0,"013"
"9287A",2007,12,"P14",0,"014"
"9287A",2007,12,"P15",0,"015"
"9287A",2007,12,"P16",0,"016"
"9287A",2007,12,"P17",0,"017"
"9287A",2007,12,"P18",44,"018"
"9287A",2007,12,"P19",2,"019"
"9287A",2007,12,"P20",140,"020"
"9287A",2007,12,"P21",94,"021"
"9287A",2007,12,"P22",2,"022"
"9287A",2007,12,"P23",0,"023"
"9287A",2007,12,"P24",4,"024"
"9287A",2007,12,"P25",8,"025"
"9287A",2007,12,"P26",4,"026"
"9287A",2007,12,"P27",0,"027"
"9287A",2007,12,"P28",0,"028"
"9287A",2007,12,"P29",0,"029"
"9287A",2007,12,"P30",2,"030"
"9287A",2007,12,"P31",0,"031"
"9287A",2008,1,"P1",0,"01"
"9287A",2008,1,"P2",36,"02"
"9287A",2008,1,"P3",54,"03"
"9287A",2008,1,"P4",0,"04"
"9287A",2008,1,"P5",0,"05"
"9287A",2008,1,"P6",0,"06"
"9287A",2008,1,"P7",0,"07"
"9287A",2008,1,"P8",2,"08"
"9287A",2008,1,"P9",0,"09"
"9287A",2008,1,"P10",NA,"010"
"9287A",2008,1,"P11",84,"011"
"9287A",2008,1,"P12",0,"012"
"9287A",2008,1,"P13",4,"013"
"9287A",2008,1,"P14",0,"014"
"9287A",2008,1,"P15",38,"015"
"9287A",2008,1,"P16",6,"016"
"9287A",2008,1,"P17",0,"017"
"9287A",2008,1,"P18",0,"018"
"9287A",2008,1,"P19",0,"019"
"9287A",2008,1,"P20",0,"020"
"9287A",2008,1,"P21",0,"021"
"9287A",2008,1,"P22",0,"022"
"9287A",2008,1,"P23",0,"023"
"9287A",2008,1,"P24",0,"024"
"9287A",2008,1,"P25",0,"025"
"9287A",2008,1,"P26",0,"026"
"9287A",2008,1,"P27",0,"027"
"9287A",2008,1,"P28",0,"028"
"9287A",2008,1,"P29",0,"029"
"9287A",2008,1,"P30",0,"030"
"9287A",2008,1,"P31",0,"031"
"9287A",2008,2,"P1",4,"01"
"9287A",2008,2,"P2",0,"02"
"9287A",2008,2,"P3",132,"03"
"9287A",2008,2,"P4",0,"04"
"9287A",2008,2,"P5",0,"05"
"9287A",2008,2,"P6",0,"06"
"9287A",2008,2,"P7",2,"07"
"9287A",2008,2,"P8",0,"08"
"9287A",2008,2,"P9",0,"09"
"9287A",2008,2,"P10",0,"010"
"9287A",2008,2,"P11",0,"011"
"9287A",2008,2,"P12",0,"012"
"9287A",2008,2,"P13",2,"013"
"9287A",2008,2,"P14",0,"014"
"9287A",2008,2,"P15",0,"015"
"9287A",2008,2,"P16",0,"016"
"9287A",2008,2,"P17",0,"017"
"9287A",2008,2,"P18",18,"018"
"9287A",2008,2,"P19",18,"019"
"9287A",2008,2,"P20",38,"020"
"9287A",2008,2,"P21",0,"021"
"9287A",2008,2,"P22",0,"022"
"9287A",2008,2,"P23",2,"023"
"9287A",2008,2,"P24",2,"024"
"9287A",2008,2,"P25",2,"025"
"9287A",2008,2,"P26",0,"026"
"9287A",2008,2,"P27",28,"027"
"9287A",2008,2,"P28",0,"028"
"9287A",2008,2,"P29",0,"029"
"9287A",2008,2,"P30",NA,"030"
"9287A",2008,2,"P31",NA,"031"
"9287A",2008,3,"P1",0,"01"
"9287A",2008,3,"P2",0,"02"
"9287A",2008,3,"P3",6,"03"
"9287A",2008,3,"P4",12,"04"
"9287A",2008,3,"P5",38,"05"
"9287A",2008,3,"P6",2,"06"
"9287A",2008,3,"P7",0,"07"
"9287A",2008,3,"P8",0,"08"
"9287A",2008,3,"P9",12,"09"
"9287A",2008,3,"P10",2,"010"
"9287A",2008,3,"P11",0,"011"
"9287A",2008,3,"P12",0,"012"
"9287A",2008,3,"P13",0,"013"
"9287A",2008,3,"P14",0,"014"
"9287A",2008,3,"P15",8,"015"
"9287A",2008,3,"P16",0,"016"
"9287A",2008,3,"P17",12,"017"
"9287A",2008,3,"P18",30,"018"
"9287A",2008,3,"P19",0,"019"
"9287A",2008,3,"P20",0,"020"
"9287A",2008,3,"P21",56,"021"
"9287A",2008,3,"P22",10,"022"
"9287A",2008,3,"P23",8,"023"
"9287A",2008,3,"P24",0,"024"
"9287A",2008,3,"P25",4,"025"
"9287A",2008,3,"P26",42,"026"
"9287A",2008,3,"P27",0,"027"
"9287A",2008,3,"P28",0,"028"
"9287A",2008,3,"P29",0,"029"
"9287A",2008,3,"P30",16,"030"
"9287A",2008,3,"P31",0,"031"
"9287A",2008,4,"P1",NA,"01"
"9287A",2008,4,"P2",NA,"02"
"9287A",2008,4,"P3",NA,"03"
"9287A",2008,4,"P4",NA,"04"
"9287A",2008,4,"P5",NA,"05"
"9287A",2008,4,"P6",NA,"06"
"9287A",2008,4,"P7",NA,"07"
"9287A",2008,4,"P8",NA,"08"
"9287A",2008,4,"P9",NA,"09"
"9287A",2008,4,"P10",NA,"010"
"9287A",2008,4,"P11",NA,"011"
"9287A",2008,4,"P12",NA,"012"
"9287A",2008,4,"P13",66,"013"
"9287A",2008,4,"P14",0,"014"
"9287A",2008,4,"P15",0,"015"
"9287A",2008,4,"P16",68,"016"
"9287A",2008,4,"P17",92,"017"
"9287A",2008,4,"P18",40,"018"
"9287A",2008,4,"P19",140,"019"
"9287A",2008,4,"P20",2,"020"
"9287A",2008,4,"P21",70,"021"
"9287A",2008,4,"P22",0,"022"
"9287A",2008,4,"P23",12,"023"
"9287A",2008,4,"P24",0,"024"
"9287A",2008,4,"P25",0,"025"
"9287A",2008,4,"P26",0,"026"
"9287A",2008,4,"P27",0,"027"
"9287A",2008,4,"P28",10,"028"
"9287A",2008,4,"P29",2,"029"
"9287A",2008,4,"P30",0,"030"
"9287A",2008,4,"P31",NA,"031"
"9287A",2008,5,"P1",2,"01"
"9287A",2008,5,"P2",0,"02"
"9287A",2008,5,"P3",0,"03"
"9287A",2008,5,"P4",46,"04"
"9287A",2008,5,"P5",2,"05"
"9287A",2008,5,"P6",4,"06"
"9287A",2008,5,"P7",70,"07"
"9287A",2008,5,"P8",38,"08"
"9287A",2008,5,"P9",168,"09"
"9287A",2008,5,"P10",388,"010"
"9287A",2008,5,"P11",38,"011"
"9287A",2008,5,"P12",8,"012"
"9287A",2008,5,"P13",26,"013"
"9287A",2008,5,"P14",16,"014"
"9287A",2008,5,"P15",4,"015"
"9287A",2008,5,"P16",18,"016"
"9287A",2008,5,"P17",38,"017"
"9287A",2008,5,"P18",64,"018"
"9287A",2008,5,"P19",0,"019"
"9287A",2008,5,"P20",0,"020"
"9287A",2008,5,"P21",0,"021"
"9287A",2008,5,"P22",28,"022"
"9287A",2008,5,"P23",24,"023"
"9287A",2008,5,"P24",24,"024"
"9287A",2008,5,"P25",2,"025"
"9287A",2008,5,"P26",4,"026"
"9287A",2008,5,"P27",0,"027"
"9287A",2008,5,"P28",24,"028"
"9287A",2008,5,"P29",4,"029"
"9287A",2008,5,"P30",322,"030"
"9287A",2008,5,"P31",146,"031"
"9287A",2008,6,"P1",28,"01"
"9287A",2008,6,"P2",32,"02"
"9287A",2008,6,"P3",0,"03"
"9287A",2008,6,"P4",0,"04"
"9287A",2008,6,"P5",8,"05"
"9287A",2008,6,"P6",0,"06"
"9287A",2008,6,"P7",0,"07"
"9287A",2008,6,"P8",0,"08"
"9287A",2008,6,"P9",154,"09"
"9287A",2008,6,"P10",126,"010"
"9287A",2008,6,"P11",4,"011"
"9287A",2008,6,"P12",0,"012"
"9287A",2008,6,"P13",0,"013"
"9287A",2008,6,"P14",0,"014"
"9287A",2008,6,"P15",2,"015"
"9287A",2008,6,"P16",10,"016"
"9287A",2008,6,"P17",0,"017"
"9287A",2008,6,"P18",0,"018"
"9287A",2008,6,"P19",0,"019"
"9287A",2008,6,"P20",0,"020"
"9287A",2008,6,"P21",0,"021"
"9287A",2008,6,"P22",0,"022"
"9287A",2008,6,"P23",36,"023"
"9287A",2008,6,"P24",6,"024"
"9287A",2008,6,"P25",0,"025"
"9287A",2008,6,"P26",10,"026"
"9287A",2008,6,"P27",2,"027"
"9287A",2008,6,"P28",2,"028"
"9287A",2008,6,"P29",0,"029"
"9287A",2008,6,"P30",NA,"030"
"9287A",2008,6,"P31",NA,"031"
"9287A",2008,7,"P1",40,"01"
"9287A",2008,7,"P2",4,"02"
"9287A",2008,7,"P3",2,"03"
"9287A",2008,7,"P4",2,"04"
"9287A",2008,7,"P5",4,"05"
"9287A",2008,7,"P6",0,"06"
"9287A",2008,7,"P7",0,"07"
"9287A",2008,7,"P8",0,"08"
"9287A",2008,7,"P9",0,"09"
"9287A",2008,7,"P10",0,"010"
"9287A",2008,7,"P11",0,"011"
"9287A",2008,7,"P12",130,"012"
"9287A",2008,7,"P13",2,"013"
"9287A",2008,7,"P14",0,"014"
"9287A",2008,7,"P15",0,"015"
"9287A",2008,7,"P16",0,"016"
"9287A",2008,7,"P17",0,"017"
"9287A",2008,7,"P18",0,"018"
"9287A",2008,7,"P19",6,"019"
"9287A",2008,7,"P20",4,"020"
"9287A",2008,7,"P21",14,"021"
"9287A",2008,7,"P22",0,"022"
"9287A",2008,7,"P23",114,"023"
"9287A",2008,7,"P24",0,"024"
"9287A",2008,7,"P25",0,"025"
"9287A",2008,7,"P26",0,"026"
"9287A",2008,7,"P27",0,"027"
"9287A",2008,7,"P28",0,"028"
"9287A",2008,7,"P29",0,"029"
"9287A",2008,7,"P30",0,"030"
"9287A",2008,7,"P31",NA,"031"
"9287A",2008,8,"P1",0,"01"
"9287A",2008,8,"P2",0,"02"
"9287A",2008,8,"P3",4,"03"
"9287A",2008,8,"P4",0,"04"
"9287A",2008,8,"P5",0,"05"
"9287A",2008,8,"P6",0,"06"
"9287A",2008,8,"P7",0,"07"
"9287A",2008,8,"P8",0,"08"
"9287A",2008,8,"P9",0,"09"
"9287A",2008,8,"P10",0,"010"
"9287A",2008,8,"P11",0,"011"
"9287A",2008,8,"P12",0,"012"
"9287A",2008,8,"P13",0,"013"
"9287A",2008,8,"P14",0,"014"
"9287A",2008,8,"P15",8,"015"
"9287A",2008,8,"P16",10,"016"
"9287A",2008,8,"P17",0,"017"
"9287A",2008,8,"P18",0,"018"
"9287A",2008,8,"P19",0,"019"
"9287A",2008,8,"P20",0,"020"
"9287A",2008,8,"P21",4,"021"
"9287A",2008,8,"P22",30,"022"
"9287A",2008,8,"P23",2,"023"
"9287A",2008,8,"P24",0,"024"
"9287A",2008,8,"P25",0,"025"
"9287A",2008,8,"P26",0,"026"
"9287A",2008,8,"P27",60,"027"
"9287A",2008,8,"P28",0,"028"
"9287A",2008,8,"P29",0,"029"
"9287A",2008,8,"P30",0,"030"
"9287A",2008,8,"P31",NA,"031"
"9287A",2008,9,"P1",0,"01"
"9287A",2008,9,"P2",0,"02"
"9287A",2008,9,"P3",0,"03"
"9287A",2008,9,"P4",0,"04"
"9287A",2008,9,"P5",4,"05"
"9287A",2008,9,"P6",4,"06"
"9287A",2008,9,"P7",0,"07"
"9287A",2008,9,"P8",0,"08"
"9287A",2008,9,"P9",100,"09"
"9287A",2008,9,"P10",0,"010"
"9287A",2008,9,"P11",6,"011"
"9287A",2008,9,"P12",0,"012"
"9287A",2008,9,"P13",0,"013"
"9287A",2008,9,"P14",0,"014"
"9287A",2008,9,"P15",0,"015"
"9287A",2008,9,"P16",0,"016"
"9287A",2008,9,"P17",0,"017"
"9287A",2008,9,"P18",4,"018"
"9287A",2008,9,"P19",0,"019"
"9287A",2008,9,"P20",0,"020"
"9287A",2008,9,"P21",0,"021"
"9287A",2008,9,"P22",0,"022"
"9287A",2008,9,"P23",0,"023"
"9287A",2008,9,"P24",0,"024"
"9287A",2008,9,"P25",0,"025"
"9287A",2008,9,"P26",0,"026"
"9287A",2008,9,"P27",0,"027"
"9287A",2008,9,"P28",0,"028"
"9287A",2008,9,"P29",0,"029"
"9287A",2008,9,"P30",0,"030"
"9287A",2008,9,"P31",NA,"031"
"9287A",2008,10,"P1",0,"01"
"9287A",2008,10,"P2",0,"02"
"9287A",2008,10,"P3",NA,"03"
"9287A",2008,10,"P4",NA,"04"
"9287A",2008,10,"P5",NA,"05"
"9287A",2008,10,"P6",NA,"06"
"9287A",2008,10,"P7",NA,"07"
"9287A",2008,10,"P8",NA,"08"
"9287A",2008,10,"P9",NA,"09"
"9287A",2008,10,"P10",NA,"010"
"9287A",2008,10,"P11",NA,"011"
"9287A",2008,10,"P12",NA,"012"
"9287A",2008,10,"P13",NA,"013"
"9287A",2008,10,"P14",NA,"014"
"9287A",2008,10,"P15",NA,"015"
"9287A",2008,10,"P16",NA,"016"
"9287A",2008,10,"P17",NA,"017"
"9287A",2008,10,"P18",NA,"018"
"9287A",2008,10,"P19",NA,"019"
"9287A",2008,10,"P20",NA,"020"
"9287A",2008,10,"P21",NA,"021"
"9287A",2008,10,"P22",NA,"022"
"9287A",2008,10,"P23",NA,"023"
"9287A",2008,10,"P24",NA,"024"
"9287A",2008,10,"P25",NA,"025"
"9287A",2008,10,"P26",NA,"026"
"9287A",2008,10,"P27",NA,"027"
"9287A",2008,10,"P28",NA,"028"
"9287A",2008,10,"P29",NA,"029"
"9287A",2008,10,"P30",NA,"030"
"9287A",2008,10,"P31",NA,"031"
"9287A",2009,5,"P1",NA,"01"
"9287A",2009,5,"P2",NA,"02"
"9287A",2009,5,"P3",NA,"03"
"9287A",2009,5,"P4",NA,"04"
"9287A",2009,5,"P5",NA,"05"
"9287A",2009,5,"P6",NA,"06"
"9287A",2009,5,"P7",NA,"07"
"9287A",2009,5,"P8",NA,"08"
"9287A",2009,5,"P9",NA,"09"
"9287A",2009,5,"P10",NA,"010"
"9287A",2009,5,"P11",NA,"011"
"9287A",2009,5,"P12",NA,"012"
"9287A",2009,5,"P13",12,"013"
"9287A",2009,5,"P14",6,"014"
"9287A",2009,5,"P15",0,"015"
"9287A",2009,5,"P16",0,"016"
"9287A",2009,5,"P17",14,"017"
"9287A",2009,5,"P18",0,"018"
"9287A",2009,5,"P19",NA,"019"
"9287A",2009,5,"P20",4,"020"
"9287A",2009,5,"P21",0,"021"
"9287A",2009,5,"P22",2,"022"
"9287A",2009,5,"P23",0,"023"
"9287A",2009,5,"P24",144,"024"
"9287A",2009,5,"P25",10,"025"
"9287A",2009,5,"P26",0,"026"
"9287A",2009,5,"P27",0,"027"
"9287A",2009,5,"P28",0,"028"
"9287A",2009,5,"P29",0,"029"
"9287A",2009,5,"P30",0,"030"
"9287A",2009,5,"P31",0,"031"
"9287A",2009,6,"P1",0,"01"
"9287A",2009,6,"P2",0,"02"
"9287A",2009,6,"P3",0,"03"
"9287A",2009,6,"P4",18,"04"
"9287A",2009,6,"P5",0,"05"
"9287A",2009,6,"P6",0,"06"
"9287A",2009,6,"P7",0,"07"
"9287A",2009,6,"P8",0,"08"
"9287A",2009,6,"P9",0,"09"
"9287A",2009,6,"P10",0,"010"
"9287A",2009,6,"P11",0,"011"
"9287A",2009,6,"P12",0,"012"
"9287A",2009,6,"P13",2,"013"
"9287A",2009,6,"P14",38,"014"
"9287A",2009,6,"P15",2,"015"
"9287A",2009,6,"P16",56,"016"
"9287A",2009,6,"P17",0,"017"
"9287A",2009,6,"P18",156,"018"
"9287A",2009,6,"P19",2,"019"
"9287A",2009,6,"P20",0,"020"
"9287A",2009,6,"P21",0,"021"
"9287A",2009,6,"P22",0,"022"
"9287A",2009,6,"P23",0,"023"
"9287A",2009,6,"P24",0,"024"
"9287A",2009,6,"P25",2,"025"
"9287A",2009,6,"P26",2,"026"
"9287A",2009,6,"P27",0,"027"
"9287A",2009,6,"P28",0,"028"
"9287A",2009,6,"P29",32,"029"
"9287A",2009,6,"P30",NA,"030"
"9287A",2009,6,"P31",NA,"031"
"9287A",2009,7,"P1",0,"01"
"9287A",2009,7,"P2",0,"02"
"9287A",2009,7,"P3",0,"03"
"9287A",2009,7,"P4",0,"04"
"9287A",2009,7,"P5",0,"05"
"9287A",2009,7,"P6",0,"06"
"9287A",2009,7,"P7",0,"07"
"9287A",2009,7,"P8",0,"08"
"9287A",2009,7,"P9",0,"09"
"9287A",2009,7,"P10",0,"010"
"9287A",2009,7,"P11",0,"011"
"9287A",2009,7,"P12",0,"012"
"9287A",2009,7,"P13",0,"013"
"9287A",2009,7,"P14",0,"014"
"9287A",2009,7,"P15",0,"015"
"9287A",2009,7,"P16",0,"016"
"9287A",2009,7,"P17",0,"017"
