INDICATIVO,year,month,day,HUMAX,HUMIN
9287A,2017,3,20,85,35
9287A,2017,3,21,91,54
9287A,2017,3,22,89,48
9287A,2017,3,23,84,58
9287A,2017,3,24,84,46
9287A,2017,3,25,90,58
9287A,2017,3,26,87,49
9287A,2017,3,27,85,52
9287A,2017,3,28,88,42
9287A,2017,3,29,88,33
9287A,2017,3,30,88,30
9287A,2017,3,31,75,39
9287A,2017,4,1,73,38
9287A,2017,4,2,79,60
9287A,2017,4,3,87,24
9287A,2017,4,4,76,49
9287A,2017,4,5,79,57
9287A,2017,4,6,74,40
9287A,2017,4,7,81,38
9287A,2017,4,8,84,20
9287A,2017,4,9,76,28
9287A,2017,4,10,83,23
9287A,2017,4,11,82,21
9287A,2017,4,12,70,22
9287A,2017,4,13,82,22
9287A,2017,4,14,79,26
9287A,2017,4,15,87,53
9287A,2017,4,16,86,23
9287A,2017,4,17,83,17
9287A,2017,4,18,73,33
9287A,2017,4,19,72,19
9287A,2017,4,20,73,33
9287A,2017,4,21,80,28
9287A,2017,4,22,79,22
9287A,2017,4,23,75,19
9287A,2017,4,24,72,26
9287A,2017,4,25,84,52
9287A,2017,4,26,85,63
9287A,2017,4,27,73,36
9287A,2017,4,28,81,30
9287A,2017,4,29,87,67
9287A,2017,4,30,86,58
9287A,2017,5,1,81,35
9287A,2017,5,2,87,55
9287A,2017,5,3,90,49
9287A,2017,5,4,89,38
9287A,2017,5,5,87,41
9287A,2017,5,6,78,27
9287A,2017,5,7,84,35
9287A,2017,5,8,87,21
9287A,2017,5,9,86,33
9287A,2017,5,10,89,38
9287A,2017,5,11,85,58
9287A,2017,5,12,85,60
9287A,2017,5,13,82,48
9287A,2017,5,14,85,36
9287A,2017,5,15,88,32
9287A,2017,5,16,86,31
9287A,2017,5,17,85,22
9287A,2017,5,18,90,61
9287A,2017,5,19,87,48
9287A,2017,5,20,89,43
9287A,2017,5,21,88,35
9287A,2017,5,22,79,40
9287A,2017,5,23,82,26
9287A,2017,5,24,83,33
9287A,2017,5,25,83,23
9287A,2017,5,26,84,27
9287A,2017,5,27,89,36
9287A,2017,5,28,76,27
9287A,2017,5,29,86,55
9287A,2017,5,30,91,51
9287A,2017,5,31,91,44
9287A,2017,6,1,89,42
9287A,2017,6,2,90,46
9287A,2017,6,3,93,68
9287A,2017,6,4,91,79
9287A,2017,6,5,84,51
9287A,2017,6,6,87,64
9287A,2017,6,7,85,43
9287A,2017,6,8,88,35
9287A,2017,6,9,87,48
9287A,2017,6,10,89,39
9287A,2017,6,11,86,30
9287A,2017,6,12,89,43
9287A,2017,6,13,85,31
9287A,2017,6,14,84,29
9287A,2017,6,15,85,44
9287A,2017,6,16,74,34
9287A,2017,6,17,75,21
9287A,2017,6,18,73,29
9287A,2017,6,20,80,35
9287A,2017,6,21,84,36
9287A,2017,6,22,84,27
9287A,2017,6,23,87,25
9287A,2017,6,24,88,24
9287A,2017,6,25,88,37
9287A,2017,6,26,89,48
9287A,2017,6,27,92,38
9287A,2017,6,28,85,39
9287A,2017,6,29,85,35
9287A,2017,6,30,86,52
9287A,2017,7,1,75,56
9287A,2017,7,2,79,32
9287A,2017,7,3,82,28
9287A,2017,7,4,86,23
9287A,2017,7,5,83,34
9287A,2017,7,6,86,40
9287A,2017,7,7,89,37
9287A,2017,7,8,89,41
9287A,2017,7,9,90,47
9287A,2017,7,10,89,69
9287A,2017,7,11,91,32
9287A,2017,7,12,86,46
9287A,2017,7,13,88,42
9287A,2017,7,14,86,34
9287A,2017,7,15,84,33
9287A,2017,7,16,83,33
9287A,2017,7,17,86,18
9287A,2017,7,18,79,22
9287A,2017,7,19,75,24
9287A,2017,7,20,82,50
9287A,2017,7,21,86,46
9287A,2017,7,22,88,22
9287A,2017,7,23,87,38
9287A,2017,7,24,81,42
9287A,2017,7,25,77,48
9287A,2017,7,26,79,36
9287A,2017,7,27,84,29
9287A,2017,7,28,87,19
9287A,2017,7,29,81,19
9287A,2017,7,30,76,20
9287A,2017,7,31,86,19
9287A,2017,8,1,85,29
9287A,2017,8,2,86,27
9287A,2017,8,3,76,19
9287A,2017,8,4,78,36
9287A,2017,8,5,82,52
9287A,2017,8,6,80,44
9287A,2017,8,7,79,14
9287A,2017,8,8,83,39
9287A,2017,8,9,84,49
9287A,2017,8,10,74,47
9287A,2017,8,11,72,33
9287A,2017,8,12,75,13
9287A,2017,8,13,82,30
9287A,2017,8,14,82,21
9287A,2017,8,15,85,30
9287A,2017,8,16,86,42
9287A,2017,8,17,82,31
9287A,2017,8,18,77,40
9287A,2017,8,19,84,43
9287A,2017,8,20,79,11
9287A,2017,8,21,68,18
9287A,2017,8,22,64,25
9287A,2017,8,23,90,34
9287A,2017,8,24,90,22
9287A,2017,8,25,86,18
9287A,2017,8,26,63,23
9287A,2017,8,27,86,49
9287A,2017,8,28,87,43
9287A,2017,8,29,90,45
9287A,2017,8,30,85,44
9287A,2017,8,31,86,60
9287A,2017,9,1,87,41
9287A,2017,9,2,80,35
9287A,2017,9,3,82,32
9287A,2017,9,4,87,49
9287A,2017,9,5,90,38
9287A,2017,9,6,88,58
9287A,2017,9,7,81,29
9287A,2017,9,8,82,31
9287A,2017,9,9,84,57
9287A,2017,9,10,78,42
9287A,2017,9,11,86,44
9287A,2017,9,12,84,35
9287A,2017,9,13,86,29
9287A,2017,9,14,87,67
9287A,2017,9,15,73,49
9287A,2017,9,16,85,37
9287A,2017,9,17,87,35
9287A,2017,9,18,88,48
9287A,2017,9,19,84,42
9287A,2017,9,20,79,18
9287A,2017,9,21,74,24
9287A,2017,9,22,86,48
9287A,2017,9,23,92,30
9287A,2017,9,24,89,25
9287A,2017,9,25,78,50
9287A,2017,9,26,85,33
9287A,2017,9,27,90,32
9287A,2017,9,28,89,24
9287A,2017,9,29,88,39
9287A,2017,9,30,85,63
9287A,2017,10,1,86,65
9287A,2017,10,2,86,57
9287A,2017,10,3,89,46
9287A,2017,10,4,91,33
9287A,2017,10,5,91,33
9287A,2017,10,6,82,44
9287A,2017,10,7,63,16
9287A,2017,10,8,70,12
9287A,2017,10,9,69,23
9287A,2017,10,10,78,23
9287A,2017,10,11,74,20
9287A,2017,10,12,74,17
9287A,2017,10,13,81,26
9287A,2017,10,14,87,25
9287A,2017,10,15,88,51
9287A,2017,10,16,89,32
9287A,2017,10,17,88,38
9287A,2017,10,18,88,65
9287A,2017,10,19,85,48
9287A,2017,10,20,89,53
9287A,2017,10,21,90,69
9287A,2017,10,22,90,53
9287A,2017,10,23,87,19
9287A,2017,10,24,75,22
9287A,2017,10,25,83,25
9287A,2017,10,26,77,18
9287A,2017,10,27,82,44
9287A,2017,10,28,75,37
9287A,2017,10,29,77,20
9287A,2017,10,30,82,62
9287A,2017,10,31,85,46
9287A,2017,11,1,88,49
9287A,2017,11,2,85,52
9287A,2017,11,3,84,57
9287A,2017,11,4,91,64
9287A,2017,11,5,80,58
9287A,2017,11,6,84,74
9287A,2017,11,7,77,38
9287A,2017,11,8,81,61
9287A,2017,11,9,78,60
9287A,2017,11,10,85,64
9287A,2017,11,11,86,65
9287A,2017,11,12,88,38
9287A,2017,11,13,86,65
9287A,2017,11,14,77,31
9287A,2017,11,15,72,24
9287A,2017,11,16,73,30
9287A,2017,11,17,73,31
9287A,2017,11,18,79,41
9287A,2017,11,19,74,10
9287A,2017,11,20,76,25
9287A,2017,11,21,82,24
9287A,2017,11,22,68,25
9287A,2017,11,23,57,40
9287A,2017,11,24,84,52
9287A,2017,11,25,85,70
9287A,2017,11,26,82,58
9287A,2017,11,27,82,18
9287A,2017,11,28,82,33
9287A,2017,11,29,85,59
9287A,2017,11,30,75,57
9287A,2017,12,1,87,64
9287A,2017,12,2,84,68
9287A,2017,12,3,81,34
9287A,2017,12,4,86,66
9287A,2017,12,5,84,39
9287A,2017,12,6,83,31
9287A,2017,12,7,82,36
9287A,2017,12,8,88,72
9287A,2017,12,9,84,61
9287A,2017,12,10,85,71
9287A,2017,12,11,86,56
9287A,2017,12,12,73,54
9287A,2017,12,13,81,67
9287A,2017,12,14,89,70
9287A,2017,12,15,83,54
9287A,2017,12,16,85,67
9287A,2017,12,17,85,64
9287A,2017,12,18,81,51
9287A,2017,12,19,72,32
9287A,2017,12,20,77,23
9287A,2017,12,21,80,54
9287A,2017,12,22,80,45
9287A,2017,12,23,87,54
9287A,2017,12,24,87,33
9287A,2017,12,25,88,59
9287A,2017,12,26,90,67
9287A,2017,12,27,86,56
9287A,2017,12,28,82,64
9287A,2017,12,29,84,50
9287A,2017,12,30,84,46
9287A,2017,12,31,81,60
9287A,2018,1,1,75,56
9287A,2018,1,2,81,57
9287A,2018,1,3,82,56
9287A,2018,1,4,81,51
9287A,2018,1,5,88,66
9287A,2018,1,6,90,83
9287A,2018,1,7,91,79
9287A,2018,1,8,88,62
9287A,2018,1,9,86,54
9287A,2018,1,10,91,66
9287A,2018,1,11,89,56
9287A,2018,1,12,88,62
9287A,2018,1,13,89,70
9287A,2018,1,14,88,65
9287A,2018,1,15,84,67
9287A,2018,1,16,85,65
9287A,2018,1,17,85,61
9287A,2018,1,18,86,39
9287A,2018,1,19,89,57
9287A,2018,1,20,84,37
9287A,2018,1,21,84,62
9287A,2018,1,22,90,36
9287A,2018,1,23,89,53
9287A,2018,1,24,89,35
9287A,2018,1,25,84,54
9287A,2018,1,26,87,71
9287A,2018,1,27,87,68
9287A,2018,1,28,87,54
9287A,2018,1,29,89,40
9287A,2018,1,30,87,33
9287A,2018,1,31,86,36
9287A,2018,2,1,86,68
9287A,2018,2,2,80,60
9287A,2018,2,3,88,58
9287A,2018,2,4,89,78
9287A,2018,2,5,90,81
9287A,2018,2,6,84,58
9287A,2018,2,7,79,65
9287A,2018,2,8,80,66
9287A,2018,2,9,84,62
9287A,2018,2,10,81,68
9287A,2018,2,11,88,58
9287A,2018,2,12,85,56
9287A,2018,2,13,87,62
9287A,2018,2,14,87,67
9287A,2018,2,15,88,71
9287A,2018,2,16,91,57
9287A,2018,2,17,92,64
9287A,2018,2,18,82,62
9287A,2018,2,19,82,73
9287A,2018,2,20,83,72
9287A,2018,2,21,85,54
9287A,2018,2,22,73,34
9287A,2018,2,23,83,30
9287A,2018,2,24,85,43
9287A,2018,2,25,81,33
9287A,2018,2,26,58,13
9287A,2018,2,27,71,19
9287A,2018,2,28,93,47
9287A,2018,3,1,91,57
9287A,2018,3,2,87,60
9287A,2018,3,3,83,58
9287A,2018,3,4,84,49
9287A,2018,3,5,88,60
9287A,2018,3,6,88,56
9287A,2018,3,7,79,49
9287A,2018,3,8,87,59
9287A,2018,3,9,89,71
9287A,2018,3,10,87,76
9287A,2018,3,11,85,64
9287A,2018,3,12,81,44
9287A,2018,3,13,85,52
9287A,2018,3,14,86,70
9287A,2018,3,15,84,61
9287A,2018,3,16,82,52
9287A,2018,3,17,86,53
9287A,2018,3,18,88,51
9287A,2018,3,19,89,69
9287A,2018,3,20,80,69
9287A,2018,3,21,77,49
9287A,2018,3,22,72,27
9287A,2018,3,23,80,34
9287A,2018,3,24,84,44
9287A,2018,3,25,80,50
9287A,2018,3,26,82,52
9287A,2018,3,27,81,42
9287A,2018,3,28,81,29
9287A,2018,3,29,88,30
9287A,2018,3,30,86,40
9287A,2018,3,31,81,37
9287A,2018,4,1,85,46
9287A,2018,4,2,78,37
9287A,2018,4,3,84,45
9287A,2018,4,4,81,57
9287A,2018,4,5,88,34
9287A,2018,4,6,89,38
9287A,2018,4,7,90,81
9287A,2018,4,8,88,51
9287A,2018,4,9,88,62
9287A,2018,4,10,89,79
9287A,2018,4,11,92,78
9287A,2018,4,12,89,53
9287A,2018,4,13,92,53
9287A,2018,4,14,91,42
9287A,2018,4,15,89,54
9287A,2018,4,16,88,58
9287A,2018,4,17,89,31
9287A,2018,4,18,88,38
9287A,2018,4,19,83,44
9287A,2018,4,20,88,47
9287A,2018,4,21,86,38
9287A,2018,4,22,86,50
9287A,2018,4,23,89,43
9287A,2018,4,24,89,47
9287A,2018,4,25,87,50
9287A,2018,4,26,87,46
9287A,2018,4,27,87,53
9287A,2018,4,28,91,34
9287A,2018,4,29,82,53
9287A,2018,4,30,84,43
9287A,2018,5,1,82,42
9287A,2018,5,2,86,38
9287A,2018,5,3,77,55
9287A,2018,5,4,75,60
9287A,2018,5,5,89,54
9287A,2018,5,6,88,36
9287A,2018,5,7,85,43
9287A,2018,5,8,90,53
9287A,2018,5,9,89,47
9287A,2018,5,10,87,56
9287A,2018,5,11,89,38
9287A,2018,5,12,87,51
9287A,2018,5,13,82,39
9287A,2018,5,14,83,45
9287A,2018,5,15,77,50
9287A,2018,5,16,84,46
9287A,2018,5,17,86,48
9287A,2018,5,18,88,53
9287A,2018,5,19,91,38
9287A,2018,5,20,85,48
9287A,2018,5,21,86,51
9287A,2018,5,22,90,34
9287A,2018,5,23,89,49
9287A,2018,5,24,90,59
9287A,2018,5,25,91,66
9287A,2018,5,26,91,45
9287A,2018,5,27,91,43
9287A,2018,5,28,89,79
9287A,2018,5,29,91,69
9287A,2018,5,30,91,71
9287A,2018,5,31,92,58
9287A,2018,6,1,92,53
9287A,2018,6,2,91,53
9287A,2018,6,3,89,66
9287A,2018,6,4,89,58
9287A,2018,6,5,87,52
9287A,2018,6,6,91,52
9287A,2018,6,7,91,59
9287A,2018,6,8,90,62
9287A,2018,6,9,87,50
9287A,2018,6,10,86,48
9287A,2018,6,11,88,62
9287A,2018,6,12,92,55
9287A,2018,6,13,76,60
9287A,2018,6,14,77,40
9287A,2018,6,15,80,44
9287A,2018,6,16,88,40
9287A,2018,6,17,81,33
9287A,2018,6,18,82,52
9287A,2018,6,19,91,43
9287A,2018,6,20,87,33
9287A,2018,6,21,85,31
9287A,2018,6,22,87,55
9287A,2018,6,23,87,27
9287A,2018,6,24,83,19
9287A,2018,6,25,86,24
9287A,2018,6,26,82,44
9287A,2018,6,27,88,56
9287A,2018,6,28,90,58
9287A,2018,6,29,89,54
9287A,2018,6,30,91,57
9287A,2018,7,1,90,44
9287A,2018,7,2,86,42
9287A,2018,7,3,88,32
9287A,2018,7,4,88,27
9287A,2018,7,5,86,48
9287A,2018,7,6,84,46
9287A,2018,7,7,88,50
9287A,2018,7,8,85,44
9287A,2018,7,9,88,43
9287A,2018,7,10,87,45
9287A,2018,7,11,87,44
9287A,2018,7,12,89,57
9287A,2018,7,13,90,47
9287A,2018,7,14,89,21
9287A,2018,7,15,82,24
9287A,2018,7,16,84,55
9287A,2018,7,17,88,35
9287A,2018,7,18,85,34
9287A,2018,7,19,86,22
9287A,2018,7,20,87,53
9287A,2018,7,21,87,54
9287A,2018,7,22,90,46
9287A,2018,7,23,89,27
9287A,2018,7,24,87,28
9287A,2018,7,25,91,38
9287A,2018,7,26,86,21
9287A,2018,7,27,90,22
9287A,2018,7,28,87,48
9287A,2018,7,29,86,29
9287A,2018,7,30,84,21
9287A,2018,7,31,82,41
9287A,2018,8,1,87,44
9287A,2018,8,2,86,31
9287A,2018,8,3,84,18
9287A,2018,8,4,71,29
9287A,2018,8,5,77,31
9287A,2018,8,6,76,20
9287A,2018,8,7,78,18
9287A,2018,8,8,85,24
9287A,2018,8,9,84,52
9287A,2018,8,10,85,42
9287A,2018,8,11,85,30
9287A,2018,8,12,86,32
9287A,2018,8,13,88,52
9287A,2018,8,14,80,47
9287A,2018,8,15,88,36
9287A,2018,8,16,80,41
9287A,2018,8,17,83,60
9287A,2018,8,18,84,41
9287A,2018,8,19,88,30
9287A,2018,8,20,83,29
9287A,2018,8,21,84,33
9287A,2018,8,22,83,32
9287A,2018,8,23,86,50
9287A,2018,8,24,89,49
9287A,2018,8,25,88,46
9287A,2018,8,26,88,38
9287A,2018,8,27,87,23
9287A,2018,8,28,80,25
9287A,2018,8,29,83,47
9287A,2018,8,30,89,46
9287A,2018,8,31,89,38
9287A,2018,9,1,87,34
9287A,2018,9,2,86,29
9287A,2018,9,3,79,41
9287A,2018,9,4,85,41
9287A,2018,9,5,90,59
9287A,2018,9,6,87,53
9287A,2018,9,7,86,47
9287A,2018,9,8,88,44
9287A,2018,9,9,90,51
9287A,2018,9,10,93,50
9287A,2018,9,11,91,39
9287A,2018,9,12,85,47
9287A,2018,9,13,90,46
9287A,2018,9,14,86,42
9287A,2018,9,15,91,42
9287A,2018,9,16,88,34
9287A,2018,9,17,85,35
9287A,2018,9,18,87,46
9287A,2018,9,19,90,41
9287A,2018,9,20,88,30
9287A,2018,9,21,82,39
9287A,2018,9,22,89,34
9287A,2018,9,23,88,30
9287A,2018,9,24,86,39
9287A,2018,9,25,73,31
9287A,2018,9,26,89,59
9287A,2018,9,27,91,44
9287A,2018,9,28,86,35
9287A,2018,9,29,81,42
9287A,2018,9,30,89,17
9287A,2018,10,1,72,49
9287A,2018,10,2,73,20
9287A,2018,10,3,78,33
9287A,2018,10,4,77,27
9287A,2018,10,5,85,27
9287A,2018,10,6,87,25
9287A,2018,10,7,82,54
9287A,2018,10,8,87,57
9287A,2018,10,9,91,55
9287A,2018,10,10,90,61
9287A,2018,10,11,90,71
9287A,2018,10,12,89,52
9287A,2018,10,13,89,46
9287A,2018,10,14,85,60
9287A,2018,10,15,85,48
9287A,2018,10,16,90,50
9287A,2018,10,17,91,50
9287A,2018,10,18,92,64
9287A,2018,10,19,89,78
9287A,2018,10,20,92,50
9287A,2018,10,21,87,40
9287A,2018,10,22,83,40
9287A,2018,10,23,85,24
9287A,2018,10,24,82,26
9287A,2018,10,25,83,35
9287A,2018,10,26,85,58
9287A,2018,10,27,84,57
9287A,2018,10,28,85,57
9287A,2018,10,29,89,69
9287A,2018,10,30,90,80
9287A,2018,10,31,86,60
9287A,2018,11,1,90,64
9287A,2018,11,2,80,19
9287A,2018,11,3,80,30
9287A,2018,11,6,88,61
9287A,2018,11,7,88,47
9287A,2018,11,8,89,68
9287A,2018,11,9,83,53
9287A,2018,11,10,88,69
9287A,2018,11,11,85,67
9287A,2018,11,12,86,58
9287A,2018,11,13,89,63
9287A,2018,11,14,93,67
9287A,2018,11,15,91,66
9287A,2018,11,16,93,68
9287A,2018,11,17,92,58
9287A,2018,11,18,93,86
9287A,2018,11,19,90,60
9287A,2018,11,20,93,68
9287A,2018,11,21,86,62
9287A,2018,11,22,88,69
9287A,2018,11,23,88,58
9287A,2018,11,24,86,65
9287A,2018,11,25,88,47
9287A,2018,11,26,87,68
9287A,2018,11,27,84,36
9287A,2018,11,28,73,28
9287A,2018,11,29,77,21
9287A,2018,11,30,86,53
9287A,2018,12,1,86,54
9287A,2018,12,2,83,40
9287A,2018,12,3,89,60
9287A,2018,12,4,92,51
9287A,2018,12,5,89,38
9287A,2018,12,6,89,56
9287A,2018,12,7,90,38
9287A,2018,12,8,85,25
9287A,2018,12,9,86,20
9287A,2018,12,10,87,22
9287A,2018,12,11,74,33
9287A,2018,12,12,85,54
9287A,2018,12,13,86,67
9287A,2018,12,14,82,67
9287A,2018,12,15,83,63
9287A,2018,12,16,87,51
9287A,2018,12,17,84,51
9287A,2018,12,18,86,48
9287A,2018,12,19,87,60
9287A,2018,12,20,87,52
9287A,2018,12,21,88,73
9287A,2018,12,22,91,57
9287A,2018,12,23,91,46
9287A,2018,12,24,86,22
9287A,2018,12,25,87,53
9287A,2018,12,26,84,42
9287A,2018,12,27,85,25
9287A,2018,12,28,85,72
9287A,2018,12,29,76,35
9287A,2018,12,30,80,22
9287A,2018,12,31,78,22
9287A,2019,1,1,69,19
9287A,2019,1,2,62,22
9287A,2019,1,3,65,17
9287A,2019,1,4,67,18
9287A,2019,1,5,59,12
9287A,2019,1,6,36,11
9287A,2019,1,7,68,14
9287A,2019,1,8,78,30
9287A,2019,1,9,79,58
9287A,2019,1,10,77,54
9287A,2019,1,11,76,50
9287A,2019,1,12,79,64
9287A,2019,1,13,86,56
9287A,2019,1,14,85,47
9287A,2019,1,15,83,30
9287A,2019,1,16,82,38
9287A,2019,1,17,88,58
9287A,2019,1,18,84,49
9287A,2019,1,19,87,59
9287A,2019,1,20,90,73
9287A,2019,1,21,81,61
9287A,2019,1,22,87,63
9287A,2019,1,23,89,76
9287A,2019,1,24,91,78
9287A,2019,1,25,83,72
9287A,2019,1,26,89,28
9287A,2019,1,27,84,56
9287A,2019,1,28,82,58
9287A,2019,1,29,83,61
9287A,2019,1,30,85,50
9287A,2019,1,31,83,70
9287A,2019,2,1,85,64
9287A,2019,2,2,90,61
9287A,2019,2,3,86,66
9287A,2019,2,4,79,37
9287A,2019,2,5,89,52
9287A,2019,2,6,90,43
9287A,2019,2,7,89,46
9287A,2019,2,8,90,37
9287A,2019,2,9,86,47
9287A,2019,2,10,87,58
9287A,2019,2,11,83,60
9287A,2019,2,12,87,33
9287A,2019,2,13,86,34
9287A,2019,2,14,88,38
9287A,2019,2,15,84,46
9287A,2019,2,16,85,42
9287A,2019,2,17,71,20
9287A,2019,2,18,85,36
9287A,2019,2,19,86,45
9287A,2019,2,20,88,41
9287A,2019,2,21,88,35
9287A,2019,2,22,82,15
9287A,2019,2,23,76,15
9287A,2019,2,24,83,36
9287A,2019,2,25,85,37
9287A,2019,2,26,85,25
9287A,2019,2,27,74,15
9287A,2019,2,28,80,35
9287A,2019,3,1,82,30
9287A,2019,3,2,74,22
9287A,2019,3,3,61,18
9287A,2019,3,4,75,33
9287A,2019,3,5,74,44
9287A,2019,3,6,82,67
9287A,2019,3,13,84,54
9287A,2019,3,14,82,22
9287A,2019,3,15,86,24
9287A,2019,3,16,74,18
9287A,2019,3,17,80,30
9287A,2019,3,18,80,46
9287A,2019,3,19,83,67
9287A,2019,3,20,75,38
9287A,2019,3,21,82,31
9287A,2019,3,22,80,29
9287A,2019,3,23,85,28
9287A,2019,3,24,83,27
9287A,2019,3,25,79,37
9287A,2019,3,26,73,16
9287A,2019,3,27,70,16
9287A,2019,3,28,78,27
9287A,2019,3,29,83,27
9287A,2019,3,30,79,33
9287A,2019,3,31,84,42
9287A,2019,4,1,89,68
9287A,2019,4,2,92,60
9287A,2019,4,3,91,63
9287A,2019,4,4,77,35
9287A,2019,4,5,85,53
9287A,2019,4,6,87,62
9287A,2019,4,7,84,44
9287A,2019,4,8,85,40
9287A,2019,4,9,85,53
9287A,2019,4,10,84,54
9287A,2019,4,11,80,58
9287A,2019,4,12,76,36
9287A,2019,4,13,66,7
9287A,2019,4,14,84,44
9287A,2019,4,15,88,43
9287A,2019,4,16,88,38
9287A,2019,4,17,85,45
9287A,2019,4,18,90,62
9287A,2019,4,20,87,55
9287A,2019,4,21,83,57
9287A,2019,4,22,86,73
9287A,2019,4,26,84,39
9287A,2019,4,27,91,52
9287A,2019,4,28,91,30
9287A,2019,4,29,84,33
9287A,2019,4,30,85,23
9287A,2019,5,1,82,28
9287A,2019,5,2,86,51
9287A,2019,5,3,87,62
9287A,2019,5,4,81,44
9287A,2019,5,5,80,26
9287A,2019,5,6,81,27
9287A,2019,5,7,79,37
9287A,2019,5,8,83,31
9287A,2019,5,9,79,39
9287A,2019,5,10,83,44
9287A,2019,5,11,89,40
9287A,2019,5,12,81,25
9287A,2019,5,13,57,17
9287A,2019,5,14,75,15
9287A,2019,5,15,73,19
9287A,2019,5,16,88,36
9287A,2019,5,17,86,66
9287A,2019,5,18,82,49
9287A,2019,5,19,77,57
9287A,2019,5,20,85,46
9287A,2019,5,21,87,33
9287A,2019,5,22,86,35
9287A,2019,5,23,86,34
9287A,2019,5,24,86,65
9287A,2019,5,25,82,58
9287A,2019,5,26,79,56
9287A,2019,5,27,86,51
9287A,2019,5,28,76,51
9287A,2019,5,29,79,54
9287A,2019,5,30,78,21
9287A,2019,5,31,84,29
9287A,2019,6,1,83,32
9287A,2019,6,2,79,23
9287A,2019,6,3,78,21
9287A,2019,6,4,83,28
9287A,2019,6,5,88,50
9287A,2019,6,6,88,27
9287A,2019,6,7,80,30
9287A,2019,6,8,87,39
9287A,2019,6,9,86,26
9287A,2019,6,10,81,51
9287A,2019,6,11,84,44
9287A,2019,6,12,87,28
9287A,2019,6,13,86,30
9287A,2019,6,14,80,21
9287A,2019,6,15,85,39
9287A,2019,6,16,85,24
9287A,2019,6,17,81,20
9287A,2019,6,18,64,15
9287A,2019,6,19,80,36
9287A,2019,6,20,87,58
9287A,2019,6,21,88,57
9287A,2019,6,22,88,35
9287A,2019,6,23,83,28
9287A,2019,6,24,76,27
9287A,2019,6,25,81,36
9287A,2019,6,26,81,32
9287A,2019,6,27,74,22
9287A,2019,6,28,63,14
9287A,2019,6,29,60,9
9287A,2019,6,30,56,16
9287A,2019,7,1,83,39
9287A,2019,7,2,85,39
9287A,2019,7,3,87,35
9287A,2019,7,4,88,25
9287A,2019,7,5,76,20
9287A,2019,7,6,72,14
9287A,2019,7,7,82,21
9287A,2019,7,8,88,51
9287A,2019,7,9,90,60
9287A,2019,7,10,81,42
9287A,2019,7,11,87,33
9287A,2019,7,12,85,28
9287A,2019,7,13,84,38
9287A,2019,7,14,86,46
9287A,2019,7,15,81,31
9287A,2019,7,16,79,28
9287A,2019,7,17,88,53
9287A,2019,7,18,83,34
9287A,2019,7,19,86,34
9287A,2019,7,20,85,29
9287A,2019,7,21,86,41
9287A,2019,7,22,87,23
9287A,2019,7,23,72,21
9287A,2019,7,24,81,20
9287A,2019,7,25,57,18
9287A,2019,7,26,86,55
9287A,2019,7,27,85,60
9287A,2019,7,28,80,41
9287A,2019,7,29,86,25
9287A,2019,7,30,83,43
9287A,2019,7,31,87,34
9287A,2019,8,1,83,45
9287A,2019,8,2,90,36
9287A,2019,8,3,81,22
9287A,2019,8,4,85,19
9287A,2019,8,5,86,39
9287A,2019,8,6,86,22
9287A,2019,8,7,81,38
9287A,2019,8,8,69,37
9287A,2019,8,9,79,34
9287A,2019,8,10,84,33
9287A,2019,8,11,87,52
9287A,2019,8,14,80,29
9287A,2019,8,15,85,45
9287A,2019,8,16,81,32
